HorseID,Horse,RunStyle,Wins,Starts,Places,AvgOdds,WinRate,PlaceRate
G203,辣得駕勢(G203),Closer,0,1,0,39.0,0.0,0.0
G203,辣得駕勢(G203),Midpack,0,1,0,7.3,0.0,0.0
G204,運高八斗(G204),Closer,0,1,0,10.0,0.0,0.0
G210,威力飛彈(G210),Closer,0,1,0,33.0,0.0,0.0
G210,威力飛彈(G210),Frontrunner,0,1,0,23.0,0.0,0.0
G213,魅力寶駒(G213),Frontrunner,0,1,0,28.0,0.0,0.0
G221,巴薩諾瓦(G221),Closer,0,1,0,8.7,0.0,0.0
G231,美麗奔馳(G231),Midpack,0,1,0,10.0,0.0,0.0
G236,安遇(G236),Frontrunner,0,1,0,96.0,0.0,0.0
G250,飛躍凱旋(G250),Frontrunner,0,1,1,9.7,0.0,100.0
G258,電氣騎士(G258),Frontrunner,0,1,0,45.0,0.0,0.0
G261,駿寶(G261),Closer,0,1,0,9.9,0.0,0.0
G272,競駿天下(G272),Frontrunner,0,1,0,48.0,0.0,0.0
G288,必先生(G288),Frontrunner,0,1,0,19.0,0.0,0.0
G313,領頭先駒(G313),Frontrunner,0,1,0,5.2,0.0,0.0
G317,魅影獵飛(G317),Closer,0,1,1,4.3,0.0,100.0
G322,國大合(G322),Frontrunner,0,1,0,40.0,0.0,0.0
G335,巴閉哥(G335),Closer,0,1,0,54.0,0.0,0.0
G346,步大威猛(G346),Midpack,0,1,0,5.2,0.0,0.0
G352,謙謙君子(G352),Frontrunner,0,1,1,10.0,0.0,100.0
G364,超勁寶寶(G364),Closer,0,1,0,9.5,0.0,0.0
G364,超勁寶寶(G364),Midpack,0,1,0,6.3,0.0,0.0
G372,星雲浩騰(G372),Frontrunner,0,1,0,10.0,0.0,0.0
G380,晴王(G380),Frontrunner,0,1,0,17.0,0.0,0.0
G380,晴王(G380),Midpack,0,1,0,35.0,0.0,0.0
G384,世界籐王(G384),Midpack,0,1,0,17.0,0.0,0.0
G392,話你知(G392),Frontrunner,0,1,0,7.2,0.0,0.0
G395,喜勝威龍(G395),Midpack,0,1,0,12.0,0.0,0.0
G396,非凡之星(G396),Frontrunner,0,1,0,17.0,0.0,0.0
G400,同滿滿(G400),Closer,0,1,0,12.0,0.0,0.0
G404,維港智能(G404),Midpack,0,1,0,10.0,0.0,0.0
G410,馬梟雄(G410),Closer,0,1,0,20.0,0.0,0.0
G413,高份數(G413),Closer,0,1,0,35.0,0.0,0.0
G413,高份數(G413),Frontrunner,0,1,0,8.0,0.0,0.0
G413,高份數(G413),Midpack,0,1,0,29.0,0.0,0.0
G426,魅力知遇(G426),Midpack,0,1,0,45.0,0.0,0.0
G429,電路十號(G429),Midpack,0,1,0,22.0,0.0,0.0
G437,喜報圍家(G437),Frontrunner,0,1,1,1.9,0.0,100.0
G446,越駿歡欣(G446),Frontrunner,0,1,0,12.0,0.0,0.0
G448,知足常樂(G448),Midpack,0,1,0,146.0,0.0,0.0
G458,小刺蛋(G458),Frontrunner,0,1,0,27.0,0.0,0.0
G465,博愛先鋒(G465),Frontrunner,0,1,0,28.0,0.0,0.0
G470,樂捉鳥(G470),Closer,0,1,0,10.0,0.0,0.0
G471,勇威神駒(G471),Frontrunner,0,1,0,7.9,0.0,0.0
G475,智勝龍(G475),Closer,0,1,0,11.0,0.0,0.0
G475,智勝龍(G475),Frontrunner,0,1,0,6.0,0.0,0.0
H002,熊噹噹(H002),Frontrunner,0,1,0,32.0,0.0,0.0
H002,熊噹噹(H002),Midpack,0,1,0,35.0,0.0,0.0
H007,雅典武士(H007),Closer,0,1,0,10.0,0.0,0.0
H008,永遠美麗(H008),Closer,0,1,0,44.0,0.0,0.0
H009,還看今朝(H009),Closer,0,1,0,14.0,0.0,0.0
H012,快狠準(H012),Closer,0,1,0,94.0,0.0,0.0
H012,快狠準(H012),Frontrunner,0,1,0,22.0,0.0,0.0
H016,天時明駒(H016),Midpack,0,1,1,15.0,0.0,100.0
H024,金鎗武士(H024),Midpack,0,1,0,14.0,0.0,0.0
H033,十八掌(H033),Frontrunner,0,1,0,35.0,0.0,0.0
H036,我為您(H036),Midpack,0,1,0,42.0,0.0,0.0
H044,瑰麗人生(H044),Frontrunner,0,1,0,37.0,0.0,0.0
H047,馬主雄風(H047),Midpack,0,1,0,13.0,0.0,0.0
H057,有你有我(H057),Closer,0,1,0,20.0,0.0,0.0
H073,鐵三角(H073),Closer,0,1,0,50.0,0.0,0.0
H073,鐵三角(H073),Midpack,0,1,1,18.0,0.0,100.0
H088,八心八箭(H088),Frontrunner,0,1,0,9.3,0.0,0.0
H088,八心八箭(H088),Midpack,0,1,0,9.9,0.0,0.0
H089,晶晶日上(H089),Closer,0,1,0,12.0,0.0,0.0
H092,八駿巨昇(H092),Closer,0,1,0,33.0,0.0,0.0
H095,龍城強將(H095),Frontrunner,0,1,0,12.0,0.0,0.0
H101,開心漢子(H101),Frontrunner,0,1,0,24.0,0.0,0.0
H101,開心漢子(H101),Midpack,0,1,0,7.6,0.0,0.0
H105,威武寶寶(H105),Midpack,0,1,0,3.8,0.0,0.0
H108,伶俐驫駒(H108),Closer,0,1,0,16.0,0.0,0.0
H110,紅愛舍(H110),Closer,0,1,0,13.0,0.0,0.0
H120,精彩動力(H120),Frontrunner,0,1,0,10.0,0.0,0.0
H122,飛輪步(H122),Closer,0,1,0,50.0,0.0,0.0
H124,彩虹千里(H124),Midpack,0,1,0,33.0,0.0,0.0
H139,桃花雲(H139),Midpack,0,1,0,18.0,0.0,0.0
H141,怡勁力(H141),Frontrunner,0,1,0,137.0,0.0,0.0
H144,快馬加鞭(H144),Closer,0,1,0,51.0,0.0,0.0
H153,歐洲傳奇(H153),Closer,0,1,0,37.0,0.0,0.0
H154,佳景臨門(H154),Closer,0,1,0,69.0,0.0,0.0
H155,愛馬善(H155),Midpack,0,1,0,12.0,0.0,0.0
H159,金運來(H159),Closer,0,1,0,24.0,0.0,0.0
H162,撼天鐵翼(H162),Frontrunner,0,1,1,2.4,0.0,100.0
H164,神虎龍駒(H164),Frontrunner,0,1,0,88.0,0.0,0.0
H175,潮州精神(H175),Frontrunner,0,1,0,7.6,0.0,0.0
H177,勇冠群英(H177),Midpack,0,1,1,4.8,0.0,100.0
H180,駿先生(H180),Midpack,0,1,0,68.0,0.0,0.0
H181,四喜鳥(H181),Midpack,0,1,0,8.1,0.0,0.0
H185,錶壇精英(H185),Closer,0,1,0,29.0,0.0,0.0
H188,赤兔猴王(H188),Frontrunner,0,1,0,3.7,0.0,0.0
H192,港林福將(H192),Midpack,0,1,0,21.0,0.0,0.0
H196,上市魅力(H196),Closer,0,1,0,4.4,0.0,0.0
H198,歡樂至寶(H198),Midpack,0,1,0,28.0,0.0,0.0
H203,添開心(H203),Frontrunner,0,1,0,13.0,0.0,0.0
H212,禪勝輝煌(H212),Closer,0,1,0,34.0,0.0,0.0
H215,喜蓮勇感(H215),Frontrunner,0,1,1,7.0,0.0,100.0
H228,實力哥(H228),Frontrunner,0,1,0,24.0,0.0,0.0
H230,大數據(H230),Closer,0,1,0,52.0,0.0,0.0
H230,大數據(H230),Frontrunner,0,1,0,21.0,0.0,0.0
H230,大數據(H230),Midpack,0,1,0,22.0,0.0,0.0
H241,紅逸舍(H241),Closer,0,1,1,8.7,0.0,100.0
H245,悠悠我心(H245),Closer,0,1,0,77.0,0.0,0.0
H248,帝豪歡星(H248),Closer,0,1,0,28.0,0.0,0.0
H251,滿多福(H251),Closer,0,1,0,55.0,0.0,0.0
H251,滿多福(H251),Midpack,0,1,0,8.1,0.0,0.0
H252,果然僥倖(H252),Frontrunner,0,1,0,5.8,0.0,0.0
H253,馬特峰(H253),Closer,0,1,0,5.3,0.0,0.0
H257,九五赤兔(H257),Closer,0,1,0,48.0,0.0,0.0
H259,獎金大少(H259),Midpack,0,1,0,6.3,0.0,0.0
H262,喜至寶(H262),Frontrunner,0,1,0,12.0,0.0,0.0
H268,勇冠皇子(H268),Closer,0,1,0,96.0,0.0,0.0
H268,勇冠皇子(H268),Midpack,0,1,0,32.0,0.0,0.0
H271,加飯(H271),Midpack,0,1,0,13.0,0.0,0.0
H274,幸運遇見(H274),Closer,0,1,0,14.0,0.0,0.0
H274,幸運遇見(H274),Frontrunner,0,1,1,6.9,0.0,100.0
H274,幸運遇見(H274),Midpack,0,1,0,5.9,0.0,0.0
H281,美麗緣分(H281),Frontrunner,0,1,0,25.0,0.0,0.0
H287,嘉應獎昇(H287),Frontrunner,0,1,0,32.0,0.0,0.0
H287,嘉應獎昇(H287),Midpack,0,1,0,15.0,0.0,0.0
H289,唯美主義(H289),Midpack,0,1,1,5.8,0.0,100.0
H294,美麗第一(H294),Closer,0,1,0,89.0,0.0,0.0
H295,友誼喜悅(H295),Midpack,0,1,0,15.0,0.0,0.0
H299,好如意(H299),Frontrunner,0,1,0,13.0,0.0,0.0
H299,好如意(H299),Midpack,0,1,0,19.0,0.0,0.0
H303,好友心得(H303),Closer,0,1,0,21.0,0.0,0.0
H304,電子精彩(H304),Frontrunner,0,1,1,9.1,0.0,100.0
H304,電子精彩(H304),Midpack,0,1,0,31.0,0.0,0.0
H306,綠族威(H306),Midpack,0,1,0,5.2,0.0,0.0
H307,驍勇者(H307),Closer,0,1,0,51.0,0.0,0.0
H307,驍勇者(H307),Midpack,0,1,0,47.0,0.0,0.0
H308,實現夢想(H308),Frontrunner,0,1,0,99.0,0.0,0.0
H310,電子達人(H310),Closer,0,1,0,91.0,0.0,0.0
H310,電子達人(H310),Midpack,0,1,0,107.0,0.0,0.0
H315,高氣派(H315),Closer,0,1,0,41.0,0.0,0.0
H315,高氣派(H315),Midpack,0,1,0,7.6,0.0,0.0
H317,花好月盈(H317),Closer,0,1,0,9.0,0.0,0.0
H319,獨步天下(H319),Closer,0,1,0,18.0,0.0,0.0
H321,千杯敬典(H321),Midpack,0,1,0,6.3,0.0,0.0
H327,榮闖大道(H327),Closer,0,1,0,36.0,0.0,0.0
H328,綠族光芒(H328),Midpack,0,1,0,10.0,0.0,0.0
H330,高將軍(H330),Closer,0,1,0,156.0,0.0,0.0
H330,高將軍(H330),Midpack,0,1,0,244.0,0.0,0.0
H331,賞豐泰(H331),Frontrunner,0,1,0,113.0,0.0,0.0
H332,極速之子(H332),Frontrunner,0,1,0,24.0,0.0,0.0
H341,炯炯有神(H341),Closer,0,1,0,18.0,0.0,0.0
H343,海藍寶(H343),Closer,0,1,0,6.6,0.0,0.0
H350,海綿寶寶(H350),Closer,0,1,0,291.0,0.0,0.0
H351,儀琪之寶(H351),Frontrunner,0,1,0,9.8,0.0,0.0
H351,儀琪之寶(H351),Midpack,0,1,0,28.0,0.0,0.0
H352,滿好世界(H352),Frontrunner,0,1,0,15.0,0.0,0.0
H353,高明力量(H353),Midpack,0,1,0,15.0,0.0,0.0
H361,今朝更好(H361),Frontrunner,0,1,0,19.0,0.0,0.0
H365,同得寶(H365),Frontrunner,0,1,0,80.0,0.0,0.0
H369,嘉應喝彩(H369),Closer,0,1,0,16.0,0.0,0.0
H369,嘉應喝彩(H369),Midpack,0,1,0,7.2,0.0,0.0
H371,會展二號(H371),Closer,0,1,0,48.0,0.0,0.0
H371,會展二號(H371),Midpack,0,1,0,13.0,0.0,0.0
H375,快趣神舟(H375),Closer,0,1,0,124.0,0.0,0.0
H379,怡昌精神(H379),Frontrunner,0,1,1,2.9,0.0,100.0
H381,我做到(H381),Closer,0,1,1,10.0,0.0,100.0
H391,極光彗星(H391),Frontrunner,0,1,0,3.7,0.0,0.0
H392,君達得(H392),Closer,0,1,0,17.0,0.0,0.0
H394,糖不甩(H394),Frontrunner,0,1,1,6.4,0.0,100.0
H399,錶之銀河(H399),Midpack,0,1,0,4.1,0.0,0.0
H402,帥炸(H402),Closer,0,1,0,25.0,0.0,0.0
H410,龍之輝(H410),Closer,0,1,0,27.0,0.0,0.0
H413,龍城金將(H413),Midpack,0,1,0,44.0,0.0,0.0
H416,廚師發辦(H416),Closer,0,1,0,19.0,0.0,0.0
H423,聯歡兒(H423),Frontrunner,0,1,0,63.0,0.0,0.0
H425,勇晉當銳(H425),Midpack,0,1,0,28.0,0.0,0.0
H428,歡笑福星(H428),Frontrunner,0,1,0,63.0,0.0,0.0
H428,歡笑福星(H428),Midpack,0,1,0,24.0,0.0,0.0
H430,城中勇士(H430),Midpack,0,1,0,7.9,0.0,0.0
H434,威武良駒(H434),Frontrunner,0,1,0,6.1,0.0,0.0
H435,十二神將(H435),Midpack,0,1,0,7.9,0.0,0.0
H436,鄉村樂韻(H436),Frontrunner,0,1,0,5.3,0.0,0.0
H438,定數(H438),Midpack,0,1,0,31.0,0.0,0.0
H439,健康快車(H439),Midpack,0,1,0,6.7,0.0,0.0
H440,椒椒醒(H440),Closer,0,1,0,7.1,0.0,0.0
H444,妙算高歌(H444),Frontrunner,0,1,0,5.7,0.0,0.0
H445,摩界(H445),Midpack,0,1,0,30.0,0.0,0.0
H446,自己話事(H446),Midpack,0,1,1,73.0,0.0,100.0
H447,富裕君子(H447),Midpack,0,1,0,11.0,0.0,0.0
H450,勁大威猛(H450),Frontrunner,0,1,0,8.9,0.0,0.0
H451,開心勇駒(H451),Closer,0,1,0,79.0,0.0,0.0
H453,百勝威龍(H453),Closer,0,1,0,78.0,0.0,0.0
H453,百勝威龍(H453),Frontrunner,0,1,0,69.0,0.0,0.0
H455,花果猴王(H455),Frontrunner,0,1,0,13.0,0.0,0.0
H459,星運少爵(H459),Frontrunner,0,1,0,11.0,0.0,0.0
H459,星運少爵(H459),Midpack,0,1,1,9.3,0.0,100.0
H462,郎善好施(H462),Closer,0,1,0,2.5,0.0,0.0
H466,黑白(H466),Midpack,0,1,0,28.0,0.0,0.0
H476,錶之多多(H476),Closer,0,1,0,3.2,0.0,0.0
H479,綫路通明(H479),Closer,0,1,0,21.0,0.0,0.0
H479,綫路通明(H479),Midpack,0,1,0,33.0,0.0,0.0
H484,陽光燦爛(H484),Closer,0,1,0,55.0,0.0,0.0
H484,陽光燦爛(H484),Frontrunner,0,1,0,20.0,0.0,0.0
H485,手機錶霸(H485),Closer,0,1,1,3.7,0.0,100.0
H489,星運皇爵(H489),Midpack,0,1,0,4.9,0.0,0.0
H820,先見(H820),Closer,0,1,1,3.5,0.0,100.0
J002,一鹿歡騰(J002),Closer,0,1,0,22.0,0.0,0.0
J002,一鹿歡騰(J002),Midpack,0,1,1,4.9,0.0,100.0
J004,金獅勝將(J004),Closer,0,1,0,11.0,0.0,0.0
J004,金獅勝將(J004),Frontrunner,0,1,0,8.0,0.0,0.0
J005,凱旋七福(J005),Frontrunner,0,1,0,14.0,0.0,0.0
J006,英雄戰士(J006),Closer,0,1,0,154.0,0.0,0.0
J006,英雄戰士(J006),Midpack,0,1,0,135.0,0.0,0.0
J007,占士德(J007),Midpack,0,1,0,64.0,0.0,0.0
J018,上駿奔騰(J018),Closer,0,1,0,62.0,0.0,0.0
J018,上駿奔騰(J018),Midpack,0,1,0,145.0,0.0,0.0
J020,跑得好快(J020),Frontrunner,0,1,0,3.7,0.0,0.0
J022,駿河灣(J022),Closer,0,1,0,55.0,0.0,0.0
J025,真好運(J025),Closer,0,1,0,28.0,0.0,0.0
J025,真好運(J025),Frontrunner,0,1,0,16.0,0.0,0.0
J028,專家(J028),Closer,0,1,0,36.0,0.0,0.0
J029,驍勇善戰(J029),Midpack,0,1,0,44.0,0.0,0.0
J032,富存曲奇(J032),Closer,0,1,0,198.0,0.0,0.0
J035,果然得(J035),Midpack,0,1,0,19.0,0.0,0.0
J036,神來之筆(J036),Closer,0,1,0,165.0,0.0,0.0
J038,愛意龍(J038),Midpack,0,1,0,49.0,0.0,0.0
J044,獵狐者勁(J044),Frontrunner,0,1,0,82.0,0.0,0.0
J044,獵狐者勁(J044),Midpack,0,1,0,42.0,0.0,0.0
J047,幸運芙蓉(J047),Frontrunner,0,1,1,3.1,0.0,100.0
J050,非惟僥倖(J050),Closer,0,1,0,76.0,0.0,0.0
J053,久久為尊(J053),Midpack,0,1,0,6.1,0.0,0.0
J054,機緣醉夢(J054),Midpack,0,1,0,8.0,0.0,0.0
J056,隼閣(J056),Frontrunner,0,1,0,13.0,0.0,0.0
J057,威力勇驥(J057),Frontrunner,0,1,1,24.0,0.0,100.0
J057,威力勇驥(J057),Midpack,0,1,0,54.0,0.0,0.0
J058,領創動力(J058),Closer,0,1,0,32.0,0.0,0.0
J059,九尾狐(J059),Frontrunner,0,1,0,5.9,0.0,0.0
J063,新強福盈(J063),Midpack,0,1,1,3.1,0.0,100.0
J069,風雷暴(J069),Closer,0,1,0,16.0,0.0,0.0
J073,奪金精靈(J073),Closer,0,1,0,38.0,0.0,0.0
J078,銀騰(J078),Frontrunner,0,1,0,13.0,0.0,0.0
J082,年少多好(J082),Midpack,0,1,0,55.0,0.0,0.0
J083,綠色好運(J083),Closer,0,1,0,32.0,0.0,0.0
J087,辣得金(J087),Closer,0,1,1,7.8,0.0,100.0
J092,仁心星(J092),Midpack,0,1,0,5.5,0.0,0.0
J093,有派頭(J093),Closer,0,1,0,15.0,0.0,0.0
J096,水龍頭(J096),Frontrunner,0,1,0,36.0,0.0,0.0
J096,水龍頭(J096),Midpack,0,1,0,7.9,0.0,0.0
J097,電訊子彈(J097),Closer,0,1,0,69.0,0.0,0.0
J097,電訊子彈(J097),Midpack,0,1,0,107.0,0.0,0.0
J100,馬利奧(J100),Midpack,0,1,0,31.0,0.0,0.0
J102,日頌月讚(J102),Closer,0,1,0,63.0,0.0,0.0
J104,十八掌門(J104),Frontrunner,0,1,0,4.9,0.0,0.0
J107,機械大師(J107),Midpack,0,1,0,17.0,0.0,0.0
J109,牽旺寶寶(J109),Frontrunner,0,1,0,9.4,0.0,0.0
J117,越駿開心(J117),Closer,0,1,0,59.0,0.0,0.0
J117,越駿開心(J117),Frontrunner,0,1,0,22.0,0.0,0.0
J119,旺旺快駒(J119),Frontrunner,0,1,1,3.1,0.0,100.0
J121,超級精英(J121),Closer,0,1,0,107.0,0.0,0.0
J123,加州星馳(J123),Midpack,0,1,0,19.0,0.0,0.0
J124,德薩斯(J124),Frontrunner,0,1,0,39.0,0.0,0.0
J130,難以置信(J130),Midpack,0,1,0,19.0,0.0,0.0
J137,本領非凡(J137),Frontrunner,0,1,1,5.4,0.0,100.0
J145,妙芳華(J145),Frontrunner,0,1,0,33.0,0.0,0.0
J150,星火燎原(J150),Frontrunner,0,1,1,4.8,0.0,100.0
J163,自由奔騰(J163),Frontrunner,0,1,0,43.0,0.0,0.0
J173,衝上雲霄(J173),Closer,0,1,1,2.7,0.0,100.0
J177,連捷(J177),Midpack,0,1,0,15.0,0.0,0.0
J178,電玩勇士(J178),Closer,0,1,0,46.0,0.0,0.0
J178,電玩勇士(J178),Midpack,0,1,0,35.0,0.0,0.0
J183,風起雲湧(J183),Closer,0,1,0,122.0,0.0,0.0
J185,同祥和順(J185),Closer,0,1,0,10.0,0.0,0.0
J186,星際快車(J186),Closer,0,1,0,30.0,0.0,0.0
J187,朗日雪峰(J187),Closer,0,1,0,6.4,0.0,0.0
J188,駿奕快車(J188),Closer,0,1,1,6.9,0.0,100.0
J189,志敏將星(J189),Closer,0,1,0,107.0,0.0,0.0
J190,增勁(J190),Closer,0,1,0,221.0,0.0,0.0
J191,富貴駒(J191),Midpack,0,1,0,172.0,0.0,0.0
J192,超音速(J192),Frontrunner,0,1,0,22.0,0.0,0.0
J193,華美之威(J193),Closer,0,1,0,125.0,0.0,0.0
J196,安熠(J196),Frontrunner,0,1,0,10.0,0.0,0.0
J197,大浪圖田(J197),Frontrunner,0,1,0,28.0,0.0,0.0
J198,快又醒(J198),Midpack,0,1,0,119.0,0.0,0.0
J199,無敵星(J199),Closer,0,1,0,45.0,0.0,0.0
J199,無敵星(J199),Midpack,0,1,0,16.0,0.0,0.0
J200,天威(J200),Closer,0,1,1,9.7,0.0,100.0
J200,天威(J200),Frontrunner,0,1,0,43.0,0.0,0.0
J201,己多福(J201),Closer,0,1,0,138.0,0.0,0.0
J202,龍之珍(J202),Closer,0,1,0,5.4,0.0,0.0
J204,時時如意(J204),Midpack,0,1,0,28.0,0.0,0.0
J207,喜蓮勇略(J207),Closer,0,1,0,52.0,0.0,0.0
J209,都靈星球(J209),Closer,0,1,0,30.0,0.0,0.0
J210,發財鴻星(J210),Midpack,0,1,0,20.0,0.0,0.0
J211,裕達寶駒(J211),Midpack,0,1,0,80.0,0.0,0.0
J212,雙天寳馬(J212),Frontrunner,0,1,0,45.0,0.0,0.0
J215,光明傳承(J215),Frontrunner,0,1,0,67.0,0.0,0.0
J215,光明傳承(J215),Midpack,0,1,0,62.0,0.0,0.0
J217,鼓浪好友(J217),Midpack,0,1,0,5.8,0.0,0.0
J222,快樂高球(J222),Closer,0,1,1,5.1,0.0,100.0
J223,新力驕(J223),Frontrunner,0,1,0,12.0,0.0,0.0
J223,新力驕(J223),Midpack,0,1,0,16.0,0.0,0.0
J227,追風(J227),Frontrunner,0,1,0,5.6,0.0,0.0
J229,綠族豐收(J229),Closer,0,1,0,26.0,0.0,0.0
J234,富存寶馬(J234),Closer,0,1,0,127.0,0.0,0.0
J234,富存寶馬(J234),Midpack,0,1,0,14.0,0.0,0.0
J237,勇霸龍(J237),Frontrunner,0,1,1,1.6,0.0,100.0
J238,銀河勇士(J238),Midpack,0,1,0,17.0,0.0,0.0
J240,假日福星(J240),Closer,0,1,0,58.0,0.0,0.0
J241,燈胆皇(J241),Frontrunner,0,1,0,15.0,0.0,0.0
J242,亞福得寶(J242),Midpack,0,1,0,89.0,0.0,0.0
J247,皇帝英豪(J247),Midpack,0,1,0,106.0,0.0,0.0
J248,綠色好威(J248),Closer,0,1,0,9.1,0.0,0.0
J248,綠色好威(J248),Midpack,0,1,0,10.0,0.0,0.0
J249,壯志凌雲(J249),Frontrunner,0,1,0,9.1,0.0,0.0
J253,至合拍(J253),Midpack,0,1,0,6.4,0.0,0.0
J255,紅旺繽紛(J255),Frontrunner,0,1,0,22.0,0.0,0.0
J256,祝願(J256),Midpack,0,1,0,7.0,0.0,0.0
J257,八勇士(J257),Midpack,0,1,0,31.0,0.0,0.0
J262,雄彬飛翔(J262),Frontrunner,0,1,0,158.0,0.0,0.0
J262,雄彬飛翔(J262),Midpack,0,1,0,89.0,0.0,0.0
J264,東昇鉞(J264),Frontrunner,0,1,0,13.0,0.0,0.0
J265,肯佩斯(J265),Frontrunner,0,1,0,7.9,0.0,0.0
J269,龍又生(J269),Midpack,0,1,0,62.0,0.0,0.0
J273,準輝煌(J273),Frontrunner,0,1,0,3.3,0.0,0.0
J275,鑽石星空(J275),Closer,0,1,0,10.0,0.0,0.0
J277,包裝天將(J277),Closer,0,1,0,7.0,0.0,0.0
J281,霹靂威龍(J281),Closer,0,1,0,171.0,0.0,0.0
J284,包裝猛將(J284),Closer,0,1,0,18.0,0.0,0.0
J287,金聚星(J287),Closer,0,1,0,191.0,0.0,0.0
J288,翠湖烈風(J288),Midpack,0,1,0,9.6,0.0,0.0
J295,會長之寶(J295),Frontrunner,0,1,0,63.0,0.0,0.0
J299,凝聚美麗(J299),Frontrunner,0,1,1,28.0,0.0,100.0
J300,盈妍威楓(J300),Closer,0,1,0,36.0,0.0,0.0
J304,獵寶勤(J304),Closer,0,1,0,12.0,0.0,0.0
J305,領航財子(J305),Frontrunner,0,1,0,12.0,0.0,0.0
J306,精英勇士(J306),Midpack,0,1,0,15.0,0.0,0.0
J307,勇敢歡欣(J307),Closer,0,1,0,42.0,0.0,0.0
J308,洛河(J308),Closer,0,1,0,54.0,0.0,0.0
J310,三生福佑(J310),Frontrunner,0,1,0,64.0,0.0,0.0
J310,三生福佑(J310),Midpack,0,1,0,187.0,0.0,0.0
J313,叻叻熊(J313),Midpack,0,1,0,18.0,0.0,0.0
J316,天天同樂(J316),Midpack,0,1,0,4.0,0.0,0.0
J319,輕鬆大少(J319),Midpack,0,1,0,92.0,0.0,0.0
J322,閃亮老撾(J322),Frontrunner,0,1,0,55.0,0.0,0.0
J323,鴻圖新星(J323),Frontrunner,0,1,1,12.0,0.0,100.0
J330,智跑得(J330),Frontrunner,0,1,0,57.0,0.0,0.0
J334,郎中物(J334),Closer,0,1,0,58.0,0.0,0.0
J336,天使之聲(J336),Closer,0,1,0,24.0,0.0,0.0
J337,幸運震撼(J337),Midpack,0,1,0,19.0,0.0,0.0
J340,進傲星(J340),Frontrunner,0,1,0,35.0,0.0,0.0
J341,令狐沖(J341),Closer,0,1,0,100.0,0.0,0.0
J342,火金鷹(J342),Frontrunner,0,1,0,141.0,0.0,0.0
J342,火金鷹(J342),Midpack,0,1,0,82.0,0.0,0.0
J344,歷險大將(J344),Frontrunner,0,1,0,55.0,0.0,0.0
J345,喆喆友福(J345),Closer,0,1,0,104.0,0.0,0.0
J347,電路豪傑(J347),Midpack,0,1,0,69.0,0.0,0.0
J349,錶之福將(J349),Frontrunner,0,1,0,125.0,0.0,0.0
J349,錶之福將(J349),Midpack,0,1,0,74.0,0.0,0.0
J361,絲路之光(J361),Closer,0,1,0,69.0,0.0,0.0
J363,巴基之勝(J363),Closer,0,1,0,4.3,0.0,0.0
J364,凡凡有餘(J364),Frontrunner,0,1,0,16.0,0.0,0.0
J364,凡凡有餘(J364),Midpack,0,1,0,6.5,0.0,0.0
J366,風采人生(J366),Frontrunner,0,1,0,26.0,0.0,0.0
J367,有誰共鳴(J367),Midpack,0,1,0,62.0,0.0,0.0
J368,駿馬之星(J368),Midpack,0,1,0,14.0,0.0,0.0
J369,志在福星(J369),Closer,0,1,0,54.0,0.0,0.0
J370,加州本事(J370),Closer,0,1,0,15.0,0.0,0.0
J372,喜智駒(J372),Closer,0,1,0,150.0,0.0,0.0
J373,駿馬之寶(J373),Frontrunner,0,1,0,64.0,0.0,0.0
J374,一石二鳥(J374),Frontrunner,0,1,0,40.0,0.0,0.0
J375,銳高(J375),Closer,0,1,0,168.0,0.0,0.0
J376,吉祥寶(J376),Frontrunner,0,1,0,218.0,0.0,0.0
J376,吉祥寶(J376),Midpack,0,1,0,131.0,0.0,0.0
J377,妙算奇勝(J377),Midpack,0,1,0,3.4,0.0,0.0
J379,宇宙之光(J379),Frontrunner,0,1,0,100.0,0.0,0.0
J380,星河勇士(J380),Frontrunner,0,1,0,136.0,0.0,0.0
J382,友盈勇者(J382),Midpack,0,1,0,78.0,0.0,0.0
J388,勤德俱備(J388),Midpack,0,1,0,8.3,0.0,0.0
J391,嘉應奇兵(J391),Midpack,0,1,0,52.0,0.0,0.0
J392,始終如一(J392),Frontrunner,0,1,0,54.0,0.0,0.0
J392,始終如一(J392),Midpack,0,1,0,147.0,0.0,0.0
J394,馬上盈(J394),Closer,0,1,0,76.0,0.0,0.0
J395,至高心得(J395),Frontrunner,0,1,0,200.0,0.0,0.0
J397,金鑽精靈(J397),Frontrunner,0,1,0,110.0,0.0,0.0
J399,豐盛(J399),Frontrunner,0,1,0,17.0,0.0,0.0
J400,競駿先鋒(J400),Midpack,0,1,0,24.0,0.0,0.0
J403,同喜(J403),Closer,0,1,0,64.0,0.0,0.0
J405,展雄威(J405),Frontrunner,0,1,1,5.5,0.0,100.0
J406,飛黃(J406),Frontrunner,0,1,1,3.2,0.0,100.0
J407,大眾經典(J407),Frontrunner,0,1,0,59.0,0.0,0.0
J409,完美演繹(J409),Midpack,0,1,0,11.0,0.0,0.0
J412,心之靈(J412),Closer,0,1,0,45.0,0.0,0.0
J415,手機錶勝(J415),Midpack,0,1,0,91.0,0.0,0.0
J417,精彩駿將(J417),Midpack,0,1,1,3.2,0.0,100.0
J418,帥帥友福(J418),Closer,0,1,0,9.1,0.0,0.0
J419,美麗喜悅(J419),Closer,0,1,0,47.0,0.0,0.0
J421,仁仁有餘(J421),Midpack,0,1,0,7.1,0.0,0.0
